Audio:FILE,Text:LABEL
https://audio.yugu.net.cn/customer_audio/chunk2455.wav,我 第 一 次 租 电 我 把 电 池 拿 出 来 但 是 我 没 有 看 到 有 那 个 线
https://audio.yugu.net.cn/customer_audio/chunk3504.wav,我 搞 不 明 白 你 一 度 电 是 多 少 钱 还 是 一 个 小 时 一 块 钱 还 是 一 度 电 多 少 钱 收 费 的
https://audio.yugu.net.cn/customer_audio/chunk4589.wav,我 押 金 你 帮 我 通 过 一 下 退 押 金 的
https://audio.yugu.net.cn/customer_audio/chunk4987.wav,我 电 池 还 进 去 之 后 新 的 柜 儿 没 打 开
https://audio.yugu.net.cn/customer_audio/chunk5858.wav,我 当 时 肯 定 只 能 找 一 个 最 近 的 换 电 柜 你 说 让 我 去 找 几 公 里 之 外 的 一 个 换 电 柜 去 然 后 我 还 有 急 事 我 怎 么 可 能 嘛 也 不 现 实 而 且 这 十 多 天 我 确 实 没 有 用 过 你 们 的 服 务 理 应 说 应 该 补 偿 我 一 点 时 间 吧
https://audio.yugu.net.cn/customer_audio/chunk2730.wav,我 电 瓶 还 了 以 后 他 前 面 是 没 有 电 柜 没 还 进 去 我 现 在 刚 给 他 还 进 去 他 昨 天 从 我 账 上 扣 了 这 五 百 块 钱 这 五 百 块 钱 能 退 回 来 吗
https://audio.yugu.net.cn/customer_audio/chunk7546.wav,有 什 么 帮 可 以 帮 我 们 是 吧 现 在 你 们 这 锂 换 电 连 救 人 渠 道 都 没 有 怎 么 玩 儿 单 子 超 出 了 怎 么 玩 儿
https://audio.yugu.net.cn/customer_audio/chunk1712.wav,我 用 到 你 们 电 瓶 插 头 老 是 掉 不 知 道 是 你 们 插 头 问 题 还 是 什 么 问 题 老 是 断 电 很 危 险
https://audio.yugu.net.cn/customer_audio/chunk7002.wav,你 们 这 里 换 电 放 电 是 改 了 吗 怎 么 速 度 没 有 以 前 快 了 呀
https://audio.yugu.net.cn/customer_audio/chunk5510.wav,我 刚 才 有 买 了 一 个 套 餐 因 为 我 之 前 不 是 都 是 在 起 湖 州 那 边 用 的 嘛 然 后 今 天 我 刚 人 还 在 广 东 这 边 然 后 无 意 中 给 我 按 一 下 买 了 这 边 的 套 餐 了 现 在 怎 么 弄 呢 我 就 注 册 号 码
https://audio.yugu.net.cn/customer_audio/chunk4565.wav,这 边 的 电 怎 么 充 不 了 了 呢
https://audio.yugu.net.cn/customer_audio/chunk410.wav,那 我 这 套 餐 能 退 吗
https://audio.yugu.net.cn/customer_audio/chunk7592.wav,有 个 地 方 周 围 有 没 有 充 电 桩
https://audio.yugu.net.cn/customer_audio/chunk7960.wav,我 今 天 在 上 海 宝 山 刚 把 汽 车 充 的 电 我 九 点 多 充 的 它 怎 么 到 十 点 就 显 示 我 充 电 结 束 然 后 我 付 了 两 块 钱 他 充 了 一 个 小 时 还 不 到
https://audio.yugu.net.cn/customer_audio/chunk7366.wav,我 这 里 电 机 插 进 去 新 电 池 没 有 弹 出 来
https://audio.yugu.net.cn/customer_audio/chunk52.wav,我 现 在 在 换 电 柜 前 面
https://audio.yugu.net.cn/customer_audio/chunk6812.wav,我 在 济 南 这 边 红 阳 换 电 柜 这 里 的 柜 子 满 了 没 法 换
https://audio.yugu.net.cn/customer_audio/chunk8249.wav,我 农 村 你 们 跨 区 域 能 不 能 换 电
https://audio.yugu.net.cn/customer_audio/chunk6119.wav,我 的 账 户 的 余 额 不 对 的 了 吧 我 是 那 天 充 电 我 原 来 有 八 块 钱 然 后 我 充 了 十 块 钱 然 后 我 现 在 怎 么 就 又 剩 下 八 块 钱 那 应 该 是 剩 下 十 六 块 钱 帮 我 查 一 下
https://audio.yugu.net.cn/customer_audio/chunk414.wav,我 这 边 是 南 京 江 宁 三 语 新 园 我 这 边 二 十 七 栋 有 业 主 反 映 三 号 、 四 号 、 九 号 说 充 不 了 电 然 后 我 把 他 的 手 机 号 码 报 给 吗
https://audio.yugu.net.cn/customer_audio/chunk4482.wav,1 8 2
https://audio.yugu.net.cn/customer_audio/chunk2019.wav,我 是 刚 才 换 电 有 个 问 题 没 有 解 决 掉 的 因 为 我 这 边 搬 家 从 上 海 搬 到 嘉 兴 我 连 电 动 车 也 搬 到 这 来 了 我 刚 才 也 通 了 一 次 电 话
https://audio.yugu.net.cn/customer_audio/chunk5537.wav,我 电 池 输 错 了 电 动 车 按 不 上 我 想 给 他 退 了
https://audio.yugu.net.cn/customer_audio/chunk1122.wav,我 是 想 用 咱 们 的 充 电 桩 充 机 咱 们 充 电 桩 的 怎 么 用 法 是 我 第 一 次 用
https://audio.yugu.net.cn/customer_audio/chunk4024.wav,我 电 池 放 进 去 了 我 换 电 电 池 已 经 放 去 了 电 门 没 开
https://audio.yugu.net.cn/customer_audio/chunk2536.wav,我 这 个 A P P 为 什 么 它 提 示 绑 定 微 信 过 后 它 提 示 后 面 是 静 音
https://audio.yugu.net.cn/customer_audio/chunk3385.wav,我 刚 放 电 的 时 候 电 池 放 进 去 它 没 有 反 应 我 换 不 了 电 了 现 在
https://audio.yugu.net.cn/customer_audio/chunk2077.wav,我 现 在 用 的 是 以 前 小 电 池 嘛 现 在 不 是 出 了 大 电 池 了 嘛 我 们 要 怎 么 才 能 转 换 大 电 池 呢
https://audio.yugu.net.cn/customer_audio/chunk1809.wav,我 换 电 那 里 换 不 了 吗
https://audio.yugu.net.cn/customer_audio/chunk6852.wav,尾 号 是 4 5 0 2 2 柜 子 上 面 取 线 但 是 这 边 手 机 上 已 经 显 示 取 现 成 功 了 他 线 没 跳 出 来
https://audio.yugu.net.cn/customer_audio/chunk543.wav,我 新 用 户 充 电 池 取 线 他 线 没 出 来
https://audio.yugu.net.cn/customer_audio/chunk7678.wav,我 在 换 电 柜 这 里 但 是 没 有 空 柜 了 我 没 电 了
https://audio.yugu.net.cn/customer_audio/chunk4805.wav,我 把 我 的 电 池 寄 存 在 中 心 店 快 递 的 柜 里 了 怎 么 现 在 我 扫 码 还 让 我 在 其 他 柜 子 取 出 来 岂 不 是 还 让 我 存 旧 电 呢 刚 才 是 不 是 存 失 败 了 刚 才 我 在 那 边 存 上 了 借 其 他 手 机 号 是 账 号 您 看 一 下
https://audio.yugu.net.cn/customer_audio/chunk132.wav,我 想 退 下 电 池 的
https://audio.yugu.net.cn/customer_audio/chunk1978.wav,我 这 锂 换 电 我 扫 一 下 柜 门 打 开 了 我 电 池 放 进 去 之 后 它 没 有 弹 开 我 再 扫 的 话 就 显 示 换 电 失 败
https://audio.yugu.net.cn/customer_audio/chunk4911.wav,我 电 池 存 进 去 他 说 他 要 扣 一 个 时 间 本 来 还 有 一 千 多 他 说 他 要 扣 时 间 那 扣 就 扣 吧 现 在 我 取 出 来 他 直 接 已 经 逾 期 了 本 来 还 有 三 个 小 时 为 什 么 就 直 接 逾 期 了 呢
https://audio.yugu.net.cn/customer_audio/chunk2169.wav,电 池 我 已 经 归 还 了 二 十 多 天 了 但 是 他 依 旧 算 我 套 餐 逾 期 扣 我 违 约 金 怎 么 搞
https://audio.yugu.net.cn/customer_audio/chunk739.wav,我 说 你 问 用 小 斑 马 充 电 桩 就 现 在 的 某 个 系 统 提 醒 我 有 两 台 设 备 需 要 交 服 务 费
https://audio.yugu.net.cn/customer_audio/chunk1783.wav,咱 们 这 个 充 电 电 动 车 充 电 桩 的 收 费 怎 么 收 一 般 是 跟 充 电 的 电 量 绑 定 在 一 起 是 吧 不 是 跟 时 间 绑 定 在 一 起 吧
https://audio.yugu.net.cn/customer_audio/chunk2352.wav,你 看 我 现 在 不 是 刚 才 三 月 二 十 六 号 三 点 十 六 分 三 点 多 一 点 我 不 是 交 费 了 吗 交 费 了 怎 么 显 示 不 到 那 个 电 柜 在 哪 里 啊
https://audio.yugu.net.cn/customer_audio/chunk1947.wav,我 电 池 放 到 0 8 号 箱 体 窗 口 里 面 了 放 错 了
https://audio.yugu.net.cn/customer_audio/chunk2332.wav,就 是 这 个 充 电 的 它 老 是 自 己 断 了 然 后 这 个 费 用 是 不 是 没 有 退 还 呀
https://audio.yugu.net.cn/customer_audio/chunk5114.wav,为 什 么 我 跟 买 了 套 餐 扫 码 的 时 候 它 显 示 说 未 授 权 位 置 什 么 的
https://audio.yugu.net.cn/customer_audio/chunk4014.wav,你 们 电 池 换 电 的 电 池 线 材 它 这 是 不 是 别 的 地 方 都 没 有 卖 的
https://audio.yugu.net.cn/customer_audio/chunk1865.wav,我 购 买 的 六 十 伏 m a x 的 电 池 这 边 怎 么 没 有 电 池 用
https://audio.yugu.net.cn/customer_audio/chunk1030.wav,这 有 一 个 充 电 的 绑 定 卡 号 绑 定 电 卡 电 卡 是 哪 个 卡 呀
https://audio.yugu.net.cn/customer_audio/chunk6029.wav,我 的 电 池 放 进 去 了 它 新 的 电 池 没 有 吐 出 来
https://audio.yugu.net.cn/customer_audio/chunk7247.wav,刚 才 我 冲 了 个 1 2 0 天 的 套 餐 不 是 说 加 1 5 天 吗 怎 么 没 有 加
https://audio.yugu.net.cn/customer_audio/chunk2812.wav,咱 们 这 里 的 充 电 桩 找 不 到 谁 来 安 装 的
https://audio.yugu.net.cn/customer_audio/chunk1926.wav,我 电 池 现 在 是 逾 期 了 嘛 因 为 这 年 下 雪 我 车 子 被 困 住 了 现 在 电 池 拿 不 来 所 以 我 先 问 一 下 后 续 我 这 个 订 单 是 退 电 还 需 要 扣 钱 吗
https://audio.yugu.net.cn/customer_audio/chunk6421.wav,我 扫 码 换 电 舱 门 打 开 了 我 放 进 去 它 没 有 换 电 成 功 别 的 柜 也 没 开 呀 我 电 池 都 放 进 去 了
https://audio.yugu.net.cn/customer_audio/chunk7556.wav,1 3 4 这 个 手 机 号
https://audio.yugu.net.cn/customer_audio/chunk2221.wav,我 刚 买 线 材 然 后 他 柜 子 没 开
https://audio.yugu.net.cn/customer_audio/chunk4610.wav,不 是 我 的 电 池 现 在 保 护 中 无 法 使 用 怎 么 处 理
https://audio.yugu.net.cn/customer_audio/chunk7879.wav,我 刚 才 把 套 餐 取 出 电 池 以 后 我 线 头 用 不 了 了 还 有 没 有 线 材 呢
https://audio.yugu.net.cn/customer_audio/chunk797.wav,我 这 边 我 跟 新 用 户 嘛 我 刚 买 了 一 个 套 餐 我 这 边 取 线 了 没 有 了 你 这 边 是 在 君 临 天 下 这 边 电 柜 你 看 一 下 有 没 有 他 说 是
https://audio.yugu.net.cn/customer_audio/chunk3332.wav,我 柜 子 打 开 电 池 放 进 去 了 但 是 它 没 有 弹 出 来 柜 子 你 帮 我 打 开 一 下 来
https://audio.yugu.net.cn/customer_audio/chunk4299.wav,我 昨 天 晚 上 用 你 们 充 电 设 备 怎 么 充 了 不 到 半 个 小 时 自 动 就 停 了 告 诉 我 插 座 被 拔 出 然 后 今 天 早 上 我 去 看 的 时 候 又 是 好 的
https://audio.yugu.net.cn/customer_audio/chunk8328.wav,我 之 前 刚 续 了 不 到 三 天 续 了 三 个 月 的 电 池 但 是 我 现 在 出 了 交 通 事 故 电 池 可 以 暂 时 冻 结 吗
https://audio.yugu.net.cn/customer_audio/chunk4598.wav,我 套 餐 怎 么 显 示 三 百 一 呢
https://audio.yugu.net.cn/customer_audio/chunk5265.wav,我 这 边 有 个 那 什 么 柜 子 没 有 电 池 然 后 我 可 以 放 进 去 等 它 充 满 电 的 时 候 再 拿 出 来 吧
https://audio.yugu.net.cn/customer_audio/chunk5470.wav,我 的 线 怎 么 了 掉 不 下 来 钱 付 款 了 那 个 转 接 头
https://audio.yugu.net.cn/customer_audio/chunk2223.wav,我 电 池 换 电 我 电 池 放 在 里 面 它 灯 不 亮 换 不 了 电 怎 么 回 事
https://audio.yugu.net.cn/customer_audio/chunk8106.wav,我 刚 退 了 一 个 电 池 他 说 要 退 押 金 但 我 没 有 支 付 宝 的 账 号 怎 么 退 呀
https://audio.yugu.net.cn/customer_audio/chunk1021.wav,我 昨 天 说 了 这 电 柜 没 有 没 电 池 今 天 过 了 这 么 久 没 电 池 了 已 经 然 后 就 一 个 电 池 就 一 个 柜 子
https://audio.yugu.net.cn/customer_audio/chunk7656.wav,我 电 池 放 进 去 了 旁 边 我 的 旧 电 池 放 进 去 后 但 是 没 开 门 没 开 新 电 池 拿 过 来
https://audio.yugu.net.cn/customer_audio/chunk461.wav,你 这 充 电 的 好 几 个 都 不 能 用 呀
https://audio.yugu.net.cn/customer_audio/chunk8056.wav,我 有 一 个 账 号 然 后 手 机 停 用 了 登 录 不 了 因 为 收 不 到 验 证 码 了
https://audio.yugu.net.cn/customer_audio/chunk7741.wav,你 换 电 的 话 都 有 日 套 餐 还 是 月 套 餐 你 有 日 套 餐 吗
https://audio.yugu.net.cn/customer_audio/chunk1762.wav,在 咱 们 充 电 桩 上 可 不 可 以 充 老 年 代 步 车 的 我 试 了 几 下 我 试 了 几 下 看 他 说 功 率 过 大 功 率 过 大 是 怎 么 回 事 呢
https://audio.yugu.net.cn/customer_audio/chunk194.wav,电 池 一 直 显 示 失 败 况 键 失 败
https://audio.yugu.net.cn/customer_audio/chunk8388.wav,我 今 天 来 到 河 西 路 这 边 有 个 换 电 点 我 取 线 第 一 个 是 免 费 取 线 是 吧 租 了 电 池 吧
https://audio.yugu.net.cn/customer_audio/chunk1653.wav,我 年 前 咱 还 有 几 天 套 餐 我 寄 存 了 我 现 在 取 电 池 用 呢 它 为 什 么 取 不 了
https://audio.yugu.net.cn/customer_audio/chunk3023.wav,我 过 年 寄 存 的 怎 么 拿 不 出 来
https://audio.yugu.net.cn/customer_audio/chunk3769.wav,我 刚 才 换 了 个 充 电 桩 然 后 它 还 是 充 不 进 去
https://audio.yugu.net.cn/customer_audio/chunk3829.wav,你 帮 我 查 不 是 哪 个 电 池 逾 期 了 吗 在 我 支 付 宝 上 绑 的
https://audio.yugu.net.cn/customer_audio/chunk8150.wav,刚 才 我 在 外 面 柜 上 看 见 一 个 广 告 推 销 死 神 助 手 的 广 告 跟 咱 里 边 有 关 系 吗
https://audio.yugu.net.cn/customer_audio/chunk3975.wav,我 在 阳 光 小 区 这 里 充 电 桩 充 不 进 去 钱 又 付 成 功 了 呢 没 电 了
https://audio.yugu.net.cn/customer_audio/chunk7464.wav,刚 打 了 电 话 说 柜 子 里 没 有 线 了 我 这 边 第 一 次 借 电 瓶 然 后 刚 才 打 客 服 电 话 的 时 候 他 告 诉 我 十 分 钟 之 内 打 电 话 过 来 但 是 到 现 在 没 有 人 打 电 话 呀
https://audio.yugu.net.cn/customer_audio/chunk7571.wav,现 在 我 一 扫 码 换 电 它 老 是 跳 出 来 一 个 页 跳 出 来 是 换 电 柜 门 没 关 闭 老 是 显 示
https://audio.yugu.net.cn/customer_audio/chunk3189.wav,我 电 池 带 出 租 室 去 了 拿 不 出 来
https://audio.yugu.net.cn/customer_audio/chunk5856.wav,我 有 一 个 电 池 一 个 线 转 接 口 放 错 电 池 了
https://audio.yugu.net.cn/customer_audio/chunk242.wav,我 为 什 么 扫 码 扫 不 这 电 柜 门 开 不 了 了
https://audio.yugu.net.cn/customer_audio/chunk4654.wav,我 骑 错 车 了 然 后 电 池 现 在 放 进 去 取 不 出 来 了 怎 么 办
https://audio.yugu.net.cn/customer_audio/chunk2220.wav,新 人 不 是 送 根 线 吗 线 没 出 来
https://audio.yugu.net.cn/customer_audio/chunk5987.wav,我 刚 不 是 在 你 那 上 面 买 九 十 九 的 套 餐 吗
https://audio.yugu.net.cn/customer_audio/chunk4149.wav,这 锂 换 电 我 用 的 号 码 是 我 打 电 话 的 号 码 吧 是 用 号 码 登 录 吗
https://audio.yugu.net.cn/customer_audio/chunk1441.wav,我 要 取 个 电 我 要 寄 存 电 池 寄 存 就 要 取 出 来 嘛 不 然 这 电 柜 打 不 开
https://audio.yugu.net.cn/customer_audio/chunk7871.wav,1 5 7 1 5 9 8 6 7 2 6 3 8 2
https://audio.yugu.net.cn/customer_audio/chunk6798.wav,刚 我 换 电 的 时 候 电 池 仓 弹 出 来 了 我 没 注 意 把 盖 子 关 上 了 现 在 电 池 还 在 里 面
https://audio.yugu.net.cn/customer_audio/chunk3395.wav,电 瓶 上 面 一 下 显 示 过 载 过 载 保 护
https://audio.yugu.net.cn/customer_audio/chunk2024.wav,我 们 站 的 换 电 柜 电 池 都 被 租 完 了 你 们 什 么 时 候 来 补
https://audio.yugu.net.cn/customer_audio/chunk4393.wav,我 号 码 换 电 像 有 一 个 时 间 超 了 他 人 还 没 回 来 嘛 然 后 支 付 宝 已 经 产 生 账 单 的 扣 款 了 然 帮 我 看 这 怎 么 弄
https://audio.yugu.net.cn/customer_audio/chunk5067.wav,现 在 短 期 套 餐 为 什 么 没 有 了
https://audio.yugu.net.cn/customer_audio/chunk8184.wav,为 什 么 电 池 出 不 来 呀
https://audio.yugu.net.cn/customer_audio/chunk7727.wav,我 寄 存 一 个 电 池 已 经 寄 存 两 天 了 我 都 想 古 田 西 苑 附 近 有 没 有 可 以 寄 存 电 池 的 地 方
https://audio.yugu.net.cn/customer_audio/chunk4194.wav,充 电 设 备 掉 线 了 啥 时 候 能 恢 复 了
https://audio.yugu.net.cn/customer_audio/chunk7139.wav,在 手 机 页 面 上 看 到 它 是 百 分 之 九 十 或 者 九 十 九 九 十 八 是 格 上 面 写 的 我 不 可 用 这 是 咋 回 事
https://audio.yugu.net.cn/customer_audio/chunk3232.wav,我 手 机 没 电 了 没 法 扫 你 能 帮 我 换 一 下 吗 怎 么 换 一 下
https://audio.yugu.net.cn/customer_audio/chunk8046.wav,我 套 餐 现 在 搞 支 付 不 了
https://audio.yugu.net.cn/customer_audio/chunk3290.wav,这 锂 电 池 说 我 现 在 有 事 儿 用 不 了 了 我 想 寄 存 一 下 寄 存 寄 存 的 话 最 多 可 以 一 次 寄 存 多 少 天 呢
https://audio.yugu.net.cn/customer_audio/chunk5743.wav,我 这 边 申 请 退 还 押 金 他 押 金 昨 天 申 请 的 今 天 什 么 时 候 能 到 账
https://audio.yugu.net.cn/customer_audio/chunk4777.wav,我 上 一 个 订 单 啥 时 候 结 束 因 为 我 要 续 下 一 个 订 单
https://audio.yugu.net.cn/customer_audio/chunk7229.wav,能 把 我 时 间 加 长 到 早 晨 起 来 六 点 吗
https://audio.yugu.net.cn/customer_audio/chunk6717.wav,说 我 这 锂 换 电 我 车 子 车 子 被 交 警 扣 了 说 电 瓶 现 在 拿 不 出 来 我 也 到 期 了 说 这 几 天 还 没 处 理 好 电 瓶 暂 时 还 拿 不 出 来 怎 么 办
https://audio.yugu.net.cn/customer_audio/chunk3708.wav,我 刚 才 换 电 的 时 候 电 池 应 该 是 没 放 好 然 后 门 关 了 门 关 了 以 后 我 又 重 新 扫 码 给 我 开 了 另 外 一 个 柜 子
https://audio.yugu.net.cn/customer_audio/chunk89.wav,1 8 2 7 6 5 7 9 4 9 3
https://audio.yugu.net.cn/customer_audio/chunk736.wav,比 如 我 的 四 s 店 这 里 的 嘛 我 把 电 池 在 存 在 哪 个 电 柜 就 只 能 在 哪 个 电 柜 取 出 来 是 吧
https://audio.yugu.net.cn/customer_audio/chunk6277.wav,我 这 边 在 换 电 柜 地 方 然 后 我 电 池 放 进 去 了 它 放 到 五 号 柜 里 面 了 然 后 它 电 池 没 有 亮 灯 然 后 他 就 没 有 出 新 的 电 池
https://audio.yugu.net.cn/customer_audio/chunk5421.wav,我 昨 天 晚 上 十 点 钟 我 电 池 还 剩 1 天 1 6 个 小 时 然 后 早 上 就 剩 1 个 小 时 了 什 么 情 况
https://audio.yugu.net.cn/customer_audio/chunk3799.wav,我 昨 天 晚 上 电 池 寄 存 为 什 么 到 现 在 为 止 试 了 很 多 遍 一 直 没 有 生 效
https://audio.yugu.net.cn/customer_audio/chunk4877.wav,我 刚 换 电 的 时 候 把 电 池 放 进 去 他 弹 的 柜 子 没 弹 开
https://audio.yugu.net.cn/customer_audio/chunk2558.wav,我 是 名 仕 家 园 这 边 然 后 在 充 电 桩 上 充 电 我 充 上 值 了 然 后 它 不 充 电 是 怎 么 回 事
https://audio.yugu.net.cn/customer_audio/chunk4224.wav,昨 天 我 说 我 电 动 车 不 见 了 嘛 然 后 今 天 找 到 了 叫 你 帮 我 换 一 下 电 昨 天 打 电 话 给 你 们 你 给 我 补 把 我 电 关 了
https://audio.yugu.net.cn/customer_audio/chunk2285.wav,我 刚 电 池 寄 存 了 但 是 我 A P P 上 没 有 显 示 寄 存
https://audio.yugu.net.cn/customer_audio/chunk3050.wav,我 电 池 它 不 是 免 押 金 是 它 支 付 宝 显 示 芝 麻 信 用 显 示 一 个 在 手 逾 约 五 百 押 金 是 什 么 情 况
https://audio.yugu.net.cn/customer_audio/chunk5042.wav,能 不 能 帮 我 看 一 下 最 近 的 小 斑 马 充 电 桩 哪 里 有
https://audio.yugu.net.cn/customer_audio/chunk4119.wav,我 问 题 怎 么 还 没 有 解 决
https://audio.yugu.net.cn/customer_audio/chunk3282.wav,2 0 2 那 边 请 帮 我 审 核 一 下 退 押 金 电 话 号 码 是 1 5 2
https://audio.yugu.net.cn/customer_audio/chunk5700.wav,我 暂 存 的 电 池 转 给 我 同 事 押 金 已 经 退 到 账 了 现 在 还 要 怎 么 操 作
https://audio.yugu.net.cn/customer_audio/chunk5422.wav,你 把 我 电 池 打 开
https://audio.yugu.net.cn/customer_audio/chunk1496.wav,我 跟 我 充 电 嘛 然 后 说 导 致 什 么 什 么 异 常 然 后 呢 直 接 把 我 充 电 给 我 断 了 断 了 之 后 呢 然 后 钱 也 没 退 你 又 没 退 给 我 一 共 扣 了 扣 了 我 好 几 次
https://audio.yugu.net.cn/customer_audio/chunk4653.wav,我 的 套 餐 到 期 的 话 我 是 要 在 到 期 之 前 归 还 电 池 还 是 到 期 之 后 有 一 定 的 缓 冲 时 间 去 退 回 电 池
https://audio.yugu.net.cn/customer_audio/chunk2489.wav,我 十 点 四 十 的 时 候 我 充 上 电 我 充 了 两 块 钱 两 块 钱 不 是 七 个 小 时 但 是 我 现 在 看 它 已 经 充 电 结 束 了 然 后 我 看 车 上 的 灯 也 不 亮 那 个 充 电 线 的 灯 也 不 亮 了 这 是 什 么 原 因
https://audio.yugu.net.cn/customer_audio/chunk2541.wav,线 材 是 一 样 的 但 是 它 很 松 新 出 那 接 头 它 一 插 进 去 你 开 车 开 走 一 下 它 就 松 掉 了 线 材 是 是 几 个 月 前 吧
https://audio.yugu.net.cn/customer_audio/chunk730.wav,你 这 边 是 可 以 重 新 申 请 免 押 金 的 是 吧
https://audio.yugu.net.cn/customer_audio/chunk4609.wav,我 电 池 还 是 过 套 吗 你 看 一 下 我 电 池 开 到 一 半 就 开 不 了 了 我 之 前 打 电 话 说 打 电 话 给 你
https://audio.yugu.net.cn/customer_audio/chunk822.wav,那 说 你 们 这 批 卡 已 经 停 用 了 停 用 之 后 这 笔 钱 就 用 不 了 了 是 意 思 吗
https://audio.yugu.net.cn/customer_audio/chunk5690.wav,你 这 个 站 点 在 什 么 地 方
https://audio.yugu.net.cn/customer_audio/chunk7889.wav,你 先 开 一 下
https://audio.yugu.net.cn/customer_audio/chunk868.wav,你 这 锂 换 电 是 不 是 有 大 电 池
https://audio.yugu.net.cn/customer_audio/chunk5792.wav,我 电 池 已 经 保 护 了 叫 联 系 客 服 放 电 又 不 放 电
https://audio.yugu.net.cn/customer_audio/chunk7961.wav,我 这 边 退 电 池 他 这 边 明 有 隔 口 他 偏 显 示 说 没 隔 口
https://audio.yugu.net.cn/customer_audio/chunk4958.wav,我 在 这 里 换 电 池 它 没 有 弹 电 池 出 来
https://audio.yugu.net.cn/customer_audio/chunk3143.wav,我 刚 换 电 池 的 时 候 我 把 电 池 丢 进 去 他 现 在 他 不 给 我 开 电 池 门 给 我 换 电 池
https://audio.yugu.net.cn/customer_audio/chunk4720.wav,我 这 电 池 还 是 完 全 没 电 了 怎 么 办
https://audio.yugu.net.cn/customer_audio/chunk1797.wav,我 怎 么 交 了 押 金 交 了 五 百 块 钱 押 金 怎 么 还 要 什 么 押 金 你 看 一 下 我 的 信 息
https://audio.yugu.net.cn/customer_audio/chunk5724.wav,旧 电 池 放 上 去 新 的 电 池 的 柜 门 打 不 开
https://audio.yugu.net.cn/customer_audio/chunk5185.wav,我 这 边 凤 岗 点 下 家 那 里 有 一 个 充 电 桩 在 那 里 怎 么 换 不 了 电 呢
https://audio.yugu.net.cn/customer_audio/chunk1136.wav,我 现 在 外 地 我 想 退 套 餐 什 么 A P P 里 面 找 不 到 退 的 功 能
https://audio.yugu.net.cn/customer_audio/chunk5402.wav,我 续 费 呢 为 什 么 没 有 优 惠 券 了 呀
https://audio.yugu.net.cn/customer_audio/chunk4140.wav,我 电 池 放 在 电 柜 里 它 检 测 不 到
https://audio.yugu.net.cn/customer_audio/chunk2744.wav,我 刚 续 了 费 呀 怎 么 上 面 还 显 示 让 客 服 放 电 呢 是 怎 么 回 事
https://audio.yugu.net.cn/customer_audio/chunk6765.wav,我 就 怀 疑 可 能 是 我 在 上 一 次 取 电 的 时 候 可 能 是 当 时 就 因 为 没 有 地 儿
https://audio.yugu.net.cn/customer_audio/chunk7877.wav,我 想 转 入 一 个 套 餐 但 是 但 是 注 册 的 号 码 因 为 我 当 时 支 付 宝 分 不 够 嘛 然 后 是 我 朋 友 给 我 注 册 的 我 要 怎 么 操 作 呀
https://audio.yugu.net.cn/customer_audio/chunk624.wav,你 能 帮 我 查 一 下 我 的 电 池 轨 迹 吗
https://audio.yugu.net.cn/customer_audio/chunk5605.wav,我 今 天 买 了 套 餐 之 前 用 中 国 铁 塔 的 你 转 换 线 哪 里 购 买
https://audio.yugu.net.cn/customer_audio/chunk3230.wav,你 们 电 池 是 不 是 可 以 跨 市 更 换 呢 因 为 我 朋 友 好 像 之 前 是 用 更 换 过 我 忘 了
https://audio.yugu.net.cn/customer_audio/chunk2193.wav,你 刚 两 点 多 是 不 是 退 了 押 金 现 在 押 金 不 知 道 退 到 什 么 地 方 去 了
https://audio.yugu.net.cn/customer_audio/chunk3527.wav,我 这 边 想 换 电 池 放 进 机 器 上 去 柜 子 放 不 进 去 了
https://audio.yugu.net.cn/customer_audio/chunk1682.wav,你 们 换 电 柜 它 是 换 电 不 用 插 吧 直 接 开 柜 把 电 池 往 里 面 一 搁 一 关 电 柜 门 就 行 是 吧
https://audio.yugu.net.cn/customer_audio/chunk8341.wav,我 柜 子 刚 放 进 去 它 现 在 不 出 电 池
https://audio.yugu.net.cn/customer_audio/chunk4765.wav,我 不 是 电 池 寄 存 嘛 我 临 时 有 事 我 刚 寄 存 一 下 我 现 在 有 事 想 把 他 拿 出 来 怎 么 拿 不 出 来 了
https://audio.yugu.net.cn/customer_audio/chunk1259.wav,我 年 前 寄 存 电 池 我 记 得 还 有 二 十 多 天 为 什 么 他 寄 存 了 之 后 还 一 样 的 扣 着 天 数
https://audio.yugu.net.cn/customer_audio/chunk7953.wav,箱 子 里 面 把 电 池 都 装 满 了 我 们 怎 么 换 呀
https://audio.yugu.net.cn/customer_audio/chunk1362.wav,我 之 前 我 存 了 个 电 池 现 在 拿 不 出 来
https://audio.yugu.net.cn/customer_audio/chunk1245.wav,我 的 电 池 锁 到 柜 子 里 面 然 后 拿 不 出 来 了 打 开 是 一 个 打 开 是 一 个 空 的 柜 子
https://audio.yugu.net.cn/customer_audio/chunk3941.wav,能 不 能 给 我 打 开 电 柜 取 四 十 八 伏 的 电 池 可 以 吗
https://audio.yugu.net.cn/customer_audio/chunk8356.wav,换 电 池 柜 你 们 是 柜 是 不 用 了 吗 还 是 怎 么 了 这 电 池 都 没 有 了
https://audio.yugu.net.cn/customer_audio/chunk920.wav,我 不 想 用 了 但 是 退 不 了
https://audio.yugu.net.cn/customer_audio/chunk3145.wav,请 问 的 电 池 又 需 要 一 个 多 少 费 多 少 钱 这 种
